show_id,listed_in_id
80108430,11
70135893,11
70135893,5
80121844,11
80121844,5
80121844,3
80121844,16
80158750,5
80158750,6
80158750,7
80158750,28
80158750,24
80158750,18
80216302,11
80216302,13
80216302,23
81017094,11
81017094,14
81017094,5
80241071,11
80233611,8
80233611,18
80233611,26
80160814,5
80160814,6
80160814,7
80993404,8
81001090,10
81083891,20
81136963,7
81136963,4
81136963,17
81136963,18
80076698,10
80076698,11
80076698,5
80038159,11
80038159,13
80038159,7
80037691,7
80998296,2
80998296,11
80998296,13
80998296,37
80094358,20
80094358,37
80094358,27
80094358,18
80094358,3
81123052,2
81123052,5
81123052,14
81035887,2
81035887,5
81113927,11
81113927,13
81113927,5
81113927,3
81113927,16
81113927,17
81113927,22
81113927,18
70074315,11
70074315,5
70074315,7
80991033,2
80991033,11
80991033,5
80244547,2
80244547,5
80184100,2
80184100,14
80131280,11
80131280,13
80131280,5
80991026,11
80991026,5
80164206,10
80164206,5
80164206,7
80187684,2
80187684,11
80187684,5
80160726,8
80104706,20
80104706,5
80158770,20
70302844,1
80245601,1
80245601,2
80245601,18
80245601,21
80242619,2
80242619,26
80242619,3
80242619,4
70267830,20
70267830,5
81035841,2
81035841,5
81035841,18
81035841,21
81147766,20
81035889,2
81035889,5
81035889,14
81088277,15
81088277,5
81035874,2
81035874,11
81035874,5
81035883,10
81035883,11
81035883,5
81035848,11
81035848,5
81035848,14
80176756,10
80176756,6
80168221,8
70261178,20
70261178,23
81002929,8
80221016,20
80221016,23
80221016,5
80222188,11
80222188,27
80221640,1
80221640,2
80221640,28
80221640,16
60001104,36
60001104,11
60001104,13
80132601,15
80132601,7
80132601,28
80132601,16
80176866,29
80176866,3
80176866,28
80176866,16
80176866,18
80114989,10
80114989,11
80114989,5
80114989,28
80114989,18
81092768,2
81092768,11
81092768,5
81092766,2
81092766,11
81092766,5
70060018,10
70202141,2
70202141,11
70202141,13
70202141,18
81032375,13
81032375,7
352989,36
352989,12
352989,15
352989,4
352989,18
81062606,11
81062606,13
81062606,5
81062606,30
81092767,5
81092767,14
81092909,2
81092909,5
81070008,20
70098605,11
70098605,7
81077539,20
81077539,23
20129240,10
20129240,2
20129240,6
70108017,6
70108017,7
70011219,11
70011219,23
70011219,14
80097424,10
80097424,14
80097424,6
80203143,2
80203143,11
80203143,13
81068732,10
81068732,5
81068732,37
60026155,1
60026155,2
80994443,11
80994443,5
80245442,5
80245442,7
80190515,20
80190515,18
80048218,20
60033300,1
60033300,11
60033300,37
70011206,10
70011206,1
80998558,11
80998558,5
80998558,3
80168167,11
80168167,13
80245626,20
80245626,5
80245626,37
80196584,10
80196584,11
80196584,6
80157084,11
80157084,5
80157084,23
80158580,20
80108609,20
80144804,2
80144804,13
80106038,11
80106038,5
80106038,34
80106038,19
60000901,1
60000901,2
80158769,20
80158579,20
80158579,18
80158920,11
80158920,13
80158920,5
80107736,2
80107736,11
80107736,13
80148967,2
80148967,5
80148967,14
70057994,11
70057994,5
70057994,23
70057994,30
70057994,3
70057994,18
70057994,28
80156937,10
80156937,2
80156937,5
80156937,3
80156937,4
80156937,28
80158546,11
80158546,5
80158546,14
80156936,11
80156936,5
80156936,16
80156936,18
80121843,11
80121843,5
80121843,7
80121843,18
80121843,3
80158581,20
60023237,11
60023237,13
60023237,5
60023237,3
60023237,9
60023237,16
80093213,10
80093213,2
80093213,5
80103623,11
80103623,5
80032640,2
80032640,11
80032640,5
81098589,8
80221446,1
80221446,23
80991107,3
80991107,28
80991107,16
80048977,15
80048977,13
80048977,7
70189282,11
70189282,5
80119249,11
80119249,14
80119249,37
80119249,16
80119249,18
80117747,2
80117747,13
80117747,25
80117747,18
80117747,3
80004286,1
81039323,11
81039323,5
81039323,7
80192064,8
80176715,10
80176715,2
80176715,11
80168029,11
80168029,13
80168029,5
80245121,1
80245121,11
80177339,1
80177339,2
80170277,2
80170277,11
80170277,13
80097355,2
80097355,13
80097355,5
80097355,18
80097355,37
80097355,16
70122316,11
70122316,13
70122316,14
70122316,18
70122316,35
70122316,3
80099089,10
80099089,2
70303706,8
70303706,16
70303706,18
81039161,11
81039161,5
80240537,11
80240537,7
80997870,10
80997870,5
80997870,16
80997870,18
60001377,10
60001377,12
60001377,5
81151899,41
81151899,7
81017011,7
80999990,2
80999990,27
80999990,5
80999991,2
80999991,27
80999991,5
81000000,15
81000000,5
80162192,11
80162192,13
80162192,5
80162192,18
70074100,15
70224969,8
70261273,8
70250364,8
80198632,10
80198632,11
80198632,2
70278933,11
70278933,14
70278933,6
80093198,11
80093198,13
81018141,31
81015524,2
70124965,11
70124965,13
80999107,10
80999107,11
80999107,5
80992365,2
80992365,15
80992365,5
80195835,20
80171022,2
80171022,13
80171022,14
80192135,8
80236421,10
80236421,11
80236421,6
80236421,3
80236421,25
80236421,17
80236421,18
81092331,15
81092331,13
80173485,11
80173485,13
80173485,5
81028404,15
81028404,5
81028404,29
81028404,22
80198508,2
80198508,15
80198508,5
80228239,20
80228239,5
80228239,3
80228239,24
80228239,22
80155932,11
80155932,14
80994020,11
80994020,13
80994020,5
80049094,20
80049094,5
80049094,23
80049177,10
80049177,2
80025495,11
80025495,5
80025495,7
80023689,11
80023689,13
80023689,5
70278930,10
70278930,11
80038337,11
80038337,13
80053475,11
80053475,13
80053475,7
80999986,10
80999986,5
80022605,10
80022605,11
80029901,10
80029901,11
80029901,5
80037478,11
80037478,13
80037478,18
80037478,21
80007777,10
80007777,5
80999987,10
80999987,11
80999987,5
81000015,2
81000015,15
81000015,5
80999982,2
80999982,15
80999982,5
81005453,11
81005453,5
80999989,2
80999989,27
80999989,5
70218312,15
70218312,5
80185321,8
70298116,7
80213658,8
80232989,5
80232989,7
80014857,15
80014857,23
80145512,11
80225024,2
80225024,14
80225024,15
70108777,10
70108777,3
70108777,24
70259259,2
70259259,11
70259259,13
80017021,11
80017021,7
70099615,1
70099615,2
70034607,11
70034607,5
70034607,14
70118801,10
70118801,5
80213654,8
80158802,8
70117354,10
70117354,5
81036524,2
81036524,5
70025372,10
70025372,2
70025372,5
70123160,10
70123160,5
70299270,2
70299270,15
70299270,13
80017280,10
80017280,11
80017280,13
80155863,11
80155863,5
80155863,7
80107087,2
81035840,2
81035840,5
81035840,23
81035840,16
81035840,18
81035840,3
81035840,24
80195962,1
80195962,2
80195962,17
80195962,18
80186829,11
80186829,27
80186829,5
80013547,11
80013547,7
80115874,2
80115874,13
80115874,5
80115874,17
80115874,18
80115874,25
80115874,35
80115874,16
80115874,28
80244472,11
80244472,5
80190463,2
80190463,11
80190463,5
80164164,10
80164164,5
80997613,2
80997613,5
81092325,20
81092325,37
81092325,3
81092325,34
81092325,21
81092325,5
70053885,8
70301275,2
70301275,11
70301275,13
80073823,11
80073823,13
70299859,2
70299859,11
70299859,13
80027378,10
80027378,11
80027378,13
70266679,5
70266679,7
1005494,36
1005494,11
1005494,7
1005494,28
1005494,16
80998968,7
70272893,11
70272893,13
70272893,3
70272893,4
80232891,20
80232891,5
80232891,23
80180376,10
80180376,38
80180376,5
80183329,8
80192842,39
80154884,20
81113926,10
81113926,11
81113926,5
81113926,16
81113926,18
80217130,38
80217130,1
80167460,11
80167460,5
80028208,20
80028208,8
81155782,11
81155782,5
81003981,2
81003981,37
70042688,2
70042688,11
70042688,14
70109429,1
81011993,7
81011993,3
81011993,26
81011993,17
81153373,11
81153373,7
70262783,2
70262783,13
70293661,13
70293661,7
70266171,2
70266171,12
70266171,5
80095718,20
80095718,5
80095718,37
70257413,11
70257413,13
80988262,1
80988262,11
80988262,5
70295189,11
70295189,13
80993684,20
80993684,5
80993684,37
70257860,2
70257860,12
70257860,11
70171835,11
70171835,5
80993650,11
80993650,5
80049979,11
80049979,7
70267439,11
70267439,13
70267439,14
70293812,11
70293812,13
70293812,5
80113589,11
80113589,5
80113589,14
70298393,10
70298393,11
70298393,5
80191557,11
80191557,5
80096585,2
80096585,15
80106928,2
80106928,5
80106928,37
80064459,11
80064459,7
80102204,20
80014996,10
80014996,11
80014996,5
60003082,1
60003082,36
60003082,2
60003082,18
60003082,35
80081277,11
80081277,13
80081277,5
80081277,16
80081277,18
80149064,31
80171659,11
80171659,13
80097221,10
80097221,3
70306646,15
70306646,13
70306646,7
81011936,11
81011936,13
81011936,5
81011936,3
81011936,25
80167481,10
80167481,6
80214743,8
70270773,8
80991827,15
80991827,13
80991827,5
70300666,6
70300666,7
80044126,8
80148179,20
70301023,8
80221109,2
80221109,11
80221109,13
80221109,24
80221109,16
80221109,22
80221109,3
81145271,11
81145271,24
81024041,11
81024041,13
81024041,5
81024041,29
81024041,22
81024041,24
81044248,11
81044248,5
81044248,7
81044248,4
81044248,18
81044248,22
81044248,3
81044248,24
81044248,28
81044248,16
81044248,25
81044248,35
80221677,10
70084221,2
70084221,11
70084221,13
70084221,3
70084221,24
70084221,5
80120200,3
80120200,18
80120200,19
80120200,2
80120200,5
80120200,23
80993655,7
70299904,20
70299904,37
80171125,11
80171125,5
80171125,14
80106989,11
80106989,5
80106989,37
80044731,8
60010069,36
60010069,2
60010069,11
60010069,25
60010069,17
60010069,28
70084148,11
70084148,13
70101345,10
70101345,1
70101345,6
70101345,22
80238020,8
70128697,10
70128697,11
70128697,13
70044688,6
70044688,7
60035622,1
60035622,2
80117079,11
80117079,13
80117079,7
70001958,36
70001958,11
70001958,13
70066433,10
70066433,6
70098899,11
70098899,14
70098899,20
81121172,20
81121173,20
81121174,20
81121175,20
81121176,20
81121177,20
81121179,20
81121180,20
81121183,20
81121184,20
81121185,20
81121186,20
81121187,20
70265211,31
70109689,10
70109689,2
855084,36
855084,11
855084,30
855084,17
70105369,1
60029369,36
60029369,11
80005738,1
80005738,13
60000415,15
70112731,1
70112731,2
81130297,15
81130297,13
60033320,10
60033320,2
60033320,28
81060038,2
60020745,10
18907685,36
18907685,11
18907685,7
81113468,1
81113468,5
70114342,10
70114342,6
70021661,10
70021661,6
70084795,10
70084795,6
60027701,10
60027701,2
70021654,1
70021654,2
70021654,28
70021654,5
70001777,36
70001777,11
70001777,13
80182447,10
80182447,2
80182447,11
70055855,2
70055855,11
70055855,5
70295560,8
80994575,2
80994575,11
80994575,5
60036112,11
60036112,5
60036112,14
80994424,2
80994424,5
80994424,17
80997402,11
80997402,7
80994423,11
80994423,5
80236278,2
80236278,11
80236278,5
80217136,20
80115118,11
80115118,13
80115118,30
80180851,11
80236279,1
80236279,2
80236279,11
80994573,11
80994573,5
70057519,11
70057519,13
70057519,30
80994425,5
80994425,7
60029032,2
60029032,11
60029032,13
81002211,11
81002211,5
81002211,7
70062158,11
70062158,5
70062158,14
80994419,11
80994419,5
80994426,11
80994426,13
80994426,5
80994574,11
80994574,5
70125939,2
70125939,5
80994420,11
80994420,5
70205125,11
70205125,5
70205125,14
70034610,2
70034610,5
70034610,14
80992111,15
80992111,5
80222256,2
80222256,13
80222256,30
80206917,11
80206917,5
80206917,23
80206917,37
80994421,11
80994421,5
80994421,14
70098332,11
70098332,7
80236280,2
80236280,11
80236280,5
80994572,11
80994572,5
80996349,2
80996349,11
80996349,5
80996349,23
80993648,11
80993648,13
80993648,5
70306701,11
70306701,14
80178940,2
80178940,11
80178940,5
80158301,3
80158301,18
80158301,21
70290905,1
70290905,11
70290905,37
70290905,3
70290905,18
80167699,1
80158390,11
80158390,5
80158390,23
80158390,17
80184770,11
80184770,5
80184770,7
80184770,18
80191358,1
80191358,2
80191358,3
80191358,18
80190946,8
80107948,15
80094964,11
80094964,5
80094964,14
80158481,36
80158481,11
80158481,5
80158481,32
70299811,11
70299811,13
70299811,5
70299811,28
70299811,16
70299811,18
70299811,34
70229498,10
70229498,5
20257393,2
20257393,11
20257393,5
20257393,16
20257393,18
80093106,5
80093106,7
80093106,16
80093106,18
80093106,3
80171528,11
80171528,5
80171528,7
80187467,10
80187467,5
80187467,18
80187323,2
80187323,5
80187323,14
80157132,11
80157132,5
80157132,18
80157132,16
80157132,17
80093104,1
80093104,2
80093104,3
80093104,18
80093104,5
80106979,8
80053140,11
80053140,13
80053140,18
80053140,35
80053140,28
80053140,16
80105672,11
80105672,5
80114700,20
80114700,5
80106139,5
80106139,7
80106139,3
80106139,9
80108386,11
80108386,13
80108386,5
80085300,11
80085300,5
81214114,10
81214114,2
81214114,37
80198623,10
80198623,38
80198623,5
81062853,2
81062853,11
81062853,5
80220814,10
80220814,1
80220814,6
81046962,10
81046962,1
81046962,6
80150242,15
80150242,13
80213403,20
80233024,15
80233024,5
80233024,7
80233024,24
80233024,26
1193180,20
1193180,23
70251894,15
70251894,7
70251894,16
70251894,17
80077923,8
80173542,11
80173542,13
80233408,2
80233408,11
80233408,5
70142888,10
70142888,14
70142888,5
81048548,11
81048548,13
81048548,5
81045052,2
81045052,11
81045052,5
80079428,20
80079428,23
80096786,15
80096786,5
80096786,7
80200744,20
80097725,1
80097725,11
80097725,30
70295415,1
80125627,11
80125627,5
81037970,11
81037970,5
81037970,37
81037970,2
81037986,11
81037986,5
81037986,14
81037985,2
81037985,5
81037985,14
80153895,15
80153895,7
70026431,15
70026431,5
70026431,14
80020885,11
80020885,5
80002667,15
80002667,7
80174974,40
80174974,3
80174974,34
80213400,2
80213400,13
80148595,2
80148595,11
80148595,5
70301484,2
70301484,5
70301484,7
80038358,10
80038358,5
80038358,3
80038358,18
80998427,11
80998427,13
80998427,5
80998427,29
80998427,19
80998427,23
81030789,2
81030789,11
81030789,13
81030789,16
81030789,18
80134893,1
80134893,6
81047683,11
81047683,3
81047683,25
81049950,2
81049950,15
81049950,5
81049950,20
80188596,2
80188596,11
80188596,5
80188596,37
70307659,2
70307659,11
80224476,20
80224476,5
80133549,8
80081958,11
80081958,5
70113347,11
70113347,27
70113347,5
80097389,2
80097389,11
80097389,13
80221639,1
80221639,2
70099120,2
70099120,11
70099120,37
81024718,11
81024718,5
81024718,23
21028726,8
80019930,1
80019930,29
80019930,3
80019930,28
80019930,18
81006825,2
81006825,5
81006825,14
81213891,5
81213891,7
498716,36
498716,2
498716,12
80220085,10
80220085,6
80244855,20
80244855,27
80244855,5
80134966,8
80220813,10
80220813,2
80220813,6
81048561,11
81048561,13
81048561,5
81026705,11
81026705,5
81026705,3
80122209,11
80122209,5
80122209,6
80109193,2
80109193,11
80109193,27
80109193,5
80117940,2
80117940,5
81047898,11
81047898,5
81047898,14
81057249,11
81057249,13
81057249,5
81047900,11
81047900,5
81047899,11
81047899,27
81047899,5
81047901,11
81047901,27
81047901,5
70261978,33
70261978,22
70261978,3
70261978,9
70261978,18
80099016,5
80099016,6
80099016,7
80099016,4
80099016,18
80099016,22
80099016,3
60024962,20
60024962,23
81031181,11
81031181,5
80107084,2
80107084,22
80196589,8
80125818,1
80192138,8
80239629,15
80239629,5
80239629,3
80239629,18
80239629,22
80180171,3
80180171,28
80180171,25
81023638,2
81023638,5
81023638,16
81023638,17
80190283,10
80190283,5
80148920,11
80148920,5
80148920,22
80233925,1
80233925,2
81021098,11
81021098,5
81021098,23
80194737,2
80194737,13
80194737,5
80194737,28
80194737,17
80192062,8
80193614,2
80193614,11
80193614,14
80117453,8
70296733,20
81026192,29
81026192,3
81026192,18
70109891,1
70109891,2
70109891,6
80003479,10
80003479,5
80003479,6
80163053,2
80163053,13
80208684,8
80124680,8
80124680,9
80124680,5
80124680,22
80214777,2
80079427,8
81026986,29
81026986,3
81026986,18
81026986,16
80149575,2
80149575,5
80149575,14
80144448,11
80144448,5
80100936,2
80192420,11
80192420,5
80192420,14
80192420,9
80192420,25
80192420,18
80192420,16
771476,10
771476,36
771476,2
771476,15
80198056,2
80198056,11
80198056,13
80198056,5
80045818,20
80195429,8
80158485,2
80198661,15
80198661,7
80119375,2
80119375,13
70271454,11
70271454,13
70271454,5
80134721,11
80134721,6
80134721,13
80134721,16
80134721,18
81038976,20
81038976,5
80988257,20
80988257,5
81023713,11
81023713,13
81023713,5
81023713,3
80174219,13
80174219,5
80174219,7
80174219,16
80174219,4
80133139,20
80133139,7
80133139,18
80133139,34
80133139,24
80191988,8
80180373,41
80117452,8
80152003,10
80152003,6
80152003,3
80152003,18
70268449,20
70268449,5
81147285,15
70120142,2
70120142,23
70120142,18
70120142,35
70142824,1
70142824,2
81235729,11
81235729,13
80057599,11
80057599,5
80057599,7
81093113,10
81093113,38
81093113,1
80049358,11
70141971,10
70141971,6
70114021,2
70114021,13
70275751,11
70275751,13
70275751,30
70098902,11
80118718,15
80118718,5
60022265,1
60022265,2
81026003,11
81026003,13
81026003,5
60022413,5
60022413,22
80169611,5
80169611,6
80169611,7
81144867,11
81127333,10
81127333,13
60000878,10
60000878,2
60000878,11
81047445,11
81047445,5
81047445,7
81045085,2
81045085,5
81050190,13
81050190,7
81045065,5
81045065,7
81045065,29
81045065,3
80028965,29
80028965,3
80028965,4
80028965,16
80028965,18
81050191,7
80202078,10
80202078,11
80202078,5
81047446,15
81047446,5
81000511,10
81000511,5
80218104,8
81044856,15
81044856,5
81044857,15
81044857,5
80154682,11
80154682,6
80158543,10
80158543,5
80158543,6
80223136,11
80223136,13
80189955,20
80189955,5
80116307,10
80116307,11
80116307,5
80228321,5
80228321,14
80156940,11
80156940,5
80156940,23
80222177,1
80222177,11
80222177,37
80224233,10
80224233,5
80224233,37
80168300,20
80228282,11
80228282,13
80228282,5
70114977,11
70114977,5
70114977,23
80105342,20
80105342,37
80105342,5
70285683,11
70285683,13
80141338,11
80141338,5
80015154,5
80015154,7
80106440,11
80106440,13
80106440,30
80128690,15
80128690,13
80128690,5
80141337,11
80141337,5
70118799,10
70118799,11
70118799,5
70137753,10
70137753,5
70137753,17
81060049,8
70244163,11
70244163,13
81221851,10
81221851,11
81221851,5
81221851,18
70298946,11
70298946,13
80144144,11
80144144,5
80144144,14
80106504,2
80106504,11
80106504,13
80141335,11
80141335,13
80141335,17
80141335,18
80115030,11
70291114,15
70291114,7
81044299,11
81044299,5
70113534,11
70113534,37
80113667,11
80113667,5
80096955,15
80096955,7
80096955,3
80096955,4
81173792,20
81113919,2
81113919,11
81113919,5
70065107,11
70065107,14
80990532,15
80990532,7
80108149,11
80108149,5
70120182,20
70120182,23
80173395,2
80173395,13
80173395,5
80187307,8
80098203,11
80098203,13
80081960,2
80081960,11
80081960,5
81221873,1
81221873,2
81036539,2
81036539,11
81036539,5
81036539,24
81036539,16
81036539,23
81036539,3
81036539,17
80238293,13
80202273,2
80202273,11
80170870,11
80170870,13
80170870,18
80170870,29
80170870,3
81183491,29
81183491,3
81183491,18
81183491,25
81183491,17
70253597,10
70253597,11
70253597,13
70199239,10
80099306,10
80099306,11
484369,36
484369,12
484369,15
484369,24
484369,17
484369,25
484369,18
80109128,15
80109128,5
80109128,7
80187188,20
80187188,27
80117811,8
80117811,17
70084788,11
60036237,1
60036237,2
80014637,1
60000407,11
70202138,1
70202138,2
81035731,11
81035731,5
1181488,2
1181488,14
70308046,2
70308046,28
70308046,16
80108158,2
60024942,11
60024942,26
60000891,11
70021648,1
70021648,2
1151188,2
1151188,12
1151188,11
374651,1
374651,36
374651,2
70124183,13
70124183,7
60026106,11
60026106,13
60026106,5
70041162,2
70041162,6
70082268,10
70082268,15
70082268,6
70019004,11
70019004,37
70128701,2
1151721,11
1151721,7
60029363,10
60029363,6
80032636,10
80032636,6
60002003,10
60002003,6
1179574,15
1179574,6
81103093,2
60000393,12
60000393,15
60000393,7
60026114,15
60026114,7
70042687,15
523650,1
523650,11
70104894,15
70104894,2
70100448,1
70100448,2
70118155,1
70118155,2
70044594,10
70044594,6
81088083,15
81088083,5
81088083,7
80180373,10
80180373,6
70065096,1
70065096,2
70065096,23
70000091,2
70000091,12
70019506,2
70019506,14
70150473,10
70131314,10
70131314,6
70131314,7
70284281,2
70284281,11
70284281,5
81084305,8
60021788,1
60021788,2
60021788,6
70112732,2
70112732,11
60021790,2
60021790,14
60031236,10
60032563,10
673843,2
673843,12
673843,37
1180086,7
281550,36
281550,11
281550,23
70125232,1
70125232,28
70125232,18
70125232,2
60000440,11
60000440,13
81217437,11
81217437,13
81217437,5
60000480,2
60000480,11
60000480,5
60000480,19
70021634,2
70021634,14
70112500,11
70112500,13
70112500,6
786137,11
60034568,1
60034568,2
60034568,22
60034568,3
70050507,11
70050507,5
70050507,6
70125581,15
70125581,7
846071,10
846071,1
81140307,11
81140307,5
81140307,14
81140307,28
81140307,16
70128695,10
70128695,15
70128695,6
80095807,10
70121008,2
70121008,28
70121008,18
60000870,2
60000870,15
70260512,10
80135276,15
60035996,7
60000409,1
60000409,2
60022396,36
60022396,2
60022396,14
28631029,1
28631029,2
60022058,1
60022058,2
70077544,11
70077544,15
70077544,23
60023856,1
60023856,2
60029154,10
60029154,6
70103524,10
70103524,6
70021631,15
70021631,28
70021631,16
404067,15
404067,7
70020296,36
70020296,13
70020296,7
70021652,10
70021652,2
70061763,10
70061763,2
70113006,15
70105370,2
70105370,14
60004484,10
60004484,6
60004483,10
60004483,6
5670479,10
5670479,14
60001807,2
60001807,12
793907,36
793907,11
793907,37
60001854,8
20159719,10
60024914,15
60024914,7
60000209,11
60000209,7
60033108,2
60033108,12
60033108,15
60033108,6
60021377,2
60021377,15
60021377,6
60033107,2
60033107,15
60033107,6
80066084,2
80066084,15
80066084,6
1067876,36
1067876,11
70117902,2
70117902,11
70117902,14
60001396,15
60001396,7
22007250,10
22007250,2
22007250,6
60020949,1
60020949,36
60020949,2
60011597,10
70100379,2
70100379,14
70209245,11
70209245,13
70209245,30
70045863,11
70045863,23
70045863,14
70045866,11
70045866,13
80999981,2
80999981,5
80999981,14
60022056,10
60022056,11
80016588,10
80016588,6
70011207,1
70011207,2
60027689,1
60027689,2
80239710,13
80239710,17
80239710,18
80108616,11
80108616,13
70084799,10
70084799,1
70084799,6
60010487,10
60010487,1
60010487,36
60011649,10
60011649,1
60011649,36
60010488,10
60010488,1
60010488,36
60004476,2
60004476,12
70299748,11
70299748,23
80214621,20
80214621,30
80245709,2
80245709,11
70117299,11
70117299,13
70117299,14
16944044,10
16944044,2
16944044,13
81045060,11
81045060,13
81045060,5
60031284,11
70256512,8
70058019,7
81046846,38
81046846,1
880640,36
880640,12
880640,11
81052279,5
81052279,7
81052277,11
81052277,13
81052277,5
60026139,10
60026139,11
70101375,11
70101375,13
70101375,5
408911,10
408911,12
408911,6
80195885,11
80195885,13
80195885,30
70307648,11
70307648,13
70307648,7
70174741,8
60023619,10
60023619,37
70023960,10
80201623,2
80201623,11
80201623,5
80202086,2
80202086,11
80202086,5
80201626,11
80201626,5
80195653,1
80195653,2
80195653,11
80084756,11
80084756,13
80084756,5
70117122,11
70117122,5
80197427,20
80197427,5
80084454,11
80084454,13
80084454,5
80084454,3
80208908,2
80208908,13
80208908,5
80167491,15
80167491,13
80206907,7
80202905,11
80202905,5
60035870,36
60035870,11
60035870,5
80074065,11
80074065,5
80074065,23
80201809,2
80201809,5
80201809,14
80228146,10
80228146,5
70169918,20
70169918,23
80201810,2
80201810,11
80201810,5
80221637,11
80221637,5
80197301,20
19207412,11
19207412,5
19207412,23
80217436,20
80217436,27
80201618,2
80201618,5
80201618,14
70128225,2
70128225,5
70128225,6
80020131,1
70286028,1
80020036,1
70301472,1
70286029,1
80138615,20
80138615,23
70297799,11
70297799,13
70297799,5
80131236,11
80131236,5
80131236,32
80184547,20
80184547,23
70116578,2
70116578,11
70116578,5
80202908,2
80202908,5
80184135,11
80184135,13
80184135,7
80139199,10
80139199,11
80139199,5
80208830,11
80208830,5
80201813,11
80201813,5
80201813,3
80201813,18
80155790,11
80155790,13
80155790,5
1065372,7
80159566,15
80159566,7
80201815,2
80201815,11
80201815,5
70114043,2
70114043,11
70114043,5
70114043,16
70114043,18
80154688,11
80154688,5
80154688,7
70060010,1
70060010,2
70060010,16
70060010,17
80011026,11
80011026,13
80011026,5
80117742,2
80117742,13
80117742,30
80117742,16
80117742,17
80147318,11
80147318,5
80152741,11
80152741,5
80097375,20
80097375,5
80118002,11
80118002,5
80118002,16
80118002,17
80092837,31
80092837,6
70242899,1
70053412,11
70053412,13
70053412,7
80131616,1
80131616,11
80131616,27
80131616,16
80131616,18
80174367,20
80217312,15
80217312,5
80217312,7
80217312,3
80217312,18
80117531,2
80117531,14
80153131,15
80153131,5
80991400,11
80991400,37
81059388,1
81059388,2
80231156,1
80231156,2
80231156,24
80231156,4
80191045,20
80191045,23
81029383,11
81029383,13
81029383,5
81029383,3
81029383,4
80178280,10
80178280,11
80178280,5
80119555,1
80158270,2
80158270,5
80158270,14
70302836,1
70302836,23
70302836,9
81034763,2
81034763,30
81034763,17
80151370,2
80151370,23
80151370,14
81010962,10
81010962,5
81010962,6
80094258,2
80094258,11
80094258,13
80094258,8
80094258,18
80201570,2
80201570,15
80201570,13
80225034,1
80225034,2
80044834,11
80044834,7
80044834,3
80044834,18
80044834,28
80216779,8
80216779,29
80216779,3
80216779,18
80216779,16
80201497,11
80201497,13
80201497,30
80134431,10
80134431,6
80198745,11
80198745,7
80198745,5
80167628,10
80059410,8
70252885,10
80157760,15
80157760,7
80065220,11
80065220,13
80065220,28
80065220,16
80124726,8
70301279,11
81002591,20
81002591,27
80123777,11
80123777,5
80123777,7
80109296,11
80109296,13
80109296,5
81017530,20
81017530,37
80190130,2
80226357,11
80226357,5
80226357,7
80061160,20
80133550,8
80103313,11
80103313,30
80092925,11
80092925,5
80092925,14
80094723,10
80094723,2
80094723,5
81010869,2
81010869,5
81010869,14
80188883,2
80188883,11
80188883,5
81045072,11
81045072,13
81045072,5
81010873,2
81010873,11
81010873,5
81010864,2
81010864,5
81010866,2
81010866,5
81010866,14
80175332,11
80175332,5
80175332,14
81047510,11
81047510,5
80011541,11
80011541,5
80011541,14
80065327,11
80065327,5
80065327,14
81010872,11
81010872,5
81010872,14
70123648,2
70123648,5
70123648,18
70127628,2
70127628,11
70127628,5
80050106,2
80050106,5
80050106,14
80134779,8
80159955,10
80159955,5
80013282,8
70167133,2
70167133,11
70167133,13
70039645,8
80103313,2
80103313,14
80213299,11
80213299,13
80214579,15
80214579,13
80214579,6
80214579,5
80119235,11
80119235,5
80039717,10
80039717,14
80039717,5
70278931,13
70278931,7
70305955,1
70305955,11
81051693,11
81051693,13
81051693,5
80109295,15
80109295,5
80109295,7
80109295,3
80109295,4
80071048,10
80071048,5
80071048,3
80002073,10
80002073,38
80002073,5
80021983,10
80021983,38
80021983,5
80002074,10
80002074,38
80002074,5
80100937,11
80100937,13
80100937,7
80100937,28
80100937,17
80023667,1
80023667,6
80191608,11
80191608,5
80191608,16
80191608,17
80119233,6
80119233,7
80119233,18
80119233,22
80119233,3
80100261,10
80100261,13
80100261,6
80100261,5
80992973,8
81026327,11
81026327,5
80224060,2
80224060,11
80224060,13
81027190,11
81027190,13
81027190,5
81071868,11
81071868,13
81071868,5
80013712,10
70292939,20
80057509,11
80057509,22
80057509,3
70202577,22
80118004,1
80118004,20
80118004,5
80118004,22
80003151,20
80003151,5
80003152,20
80003152,5
80012477,20
80012477,5
80003153,20
80003153,5
70296573,20
80236133,11
80236133,5
80236133,7
81069254,11
81069254,5
80223050,11
80223050,5
80223050,7
70251896,11
80198735,11
80134969,8
70166234,20
60031404,8
81031652,20
81031652,30
81031652,5
80217121,1
80217121,11
80217121,5
80117596,11
80117596,5
80117596,23
81060040,15
81060040,7
81005266,15
81005266,6
81063743,11
81063743,13
81063743,5
81063743,9
80219974,10
80219974,6
80219974,25
80219974,18
80219974,24
80177414,11
80177414,5
80177414,14
80226233,2
80226233,11
80226233,5
80098490,2
80098490,11
80098490,13
81024494,11
81024494,13
81024494,30
70176656,1
70176656,2
80214581,7
80223731,10
80223731,11
80223731,5
80211728,11
80211728,5
80211728,7
80211728,28
80211728,39
80121386,5
80121386,7
80158772,1
80158772,20
80152627,1
80152627,23
80149259,10
80149259,38
80149259,15
70307570,1
70307570,2
80081337,1
80081337,2
