show_id,director_id
80106743,572
81087095,3217
81026007,1076
80244078,3218
80158875,2718
80142474,3219
80142474,3220
81086434,3221
81083791,3222
81088282,3223
70167072,3224
70058016,907
70077557,892
80233085,3225
80210602,3226
81088283,3227
80141156,3228
70077546,3229
70063591,3230
81052280,3231
70110558,2290
60020916,533
60029178,533
80103336,3232
80207445,2584
80209751,3233
80063773,3234
80063773,3235
81088284,3236
70061480,3237
80987611,1263
70060380,3238
80202808,3239
60010082,3240
60033788,3241
60033788,751
60033786,3242
60033787,3242
60022255,751
60022254,3243
70020048,3243
284890,1132
80226076,3244
70115621,387
80103383,907
60011619,3245
80041337,3246
60033223,1147
607931,3247
70298251,283
60002111,1147
80190215,3248
70000196,2531
80245519,3249
80245329,3250
70083535,2531
70039405,3251
60000722,577
80158546,965
80245518,3252
80124313,2305
60036359,787
80049281,3253
70084328,3254
70099610,1612
80156408,3255
80172938,3256
80131414,3257
80170612,3258
80144890,3259
80106786,3260
80115101,3261
80141261,3262
80158482,3263
80081955,3264
70302835,3265
80125512,3266
70205014,3267
80158479,3268
80100054,3269
80100054,3270
80104237,3271
80093107,3272
80085439,2138
80011846,3273
80064521,351
70197049,90
70197049,3274
70197049,3275
70197049,3276
70197049,3277
70197049,3278
70197049,3279
80020542,3280
70205012,3281
80108561,3282
70242310,832
80175619,3283
80144355,3284
70143825,3285
80066080,3286
60001761,3287
80133311,3286
80027042,3288
80018046,3289
70242081,3290
70143864,2264
70245163,3291
80023644,3292
80179201,3293
80007778,1311
80062047,3294
80103318,257
80171362,820
70180293,3295
70204981,3296
70142436,3297
80176929,3298
80176929,3299
80063224,3300
80164216,2706
80115328,602
80115328,561
80176842,3298
80126599,3301
